,abs_phosphatase_grad,kcat/Km,phosphatase_conc,meg3_grad,meg3p_grad,meg3-rna_grad,fast_meg3_grad,total_meg3_grad
402,0.3847121558249974,4.041183647908107e-06,2309.7637199518276,0.5390497610345797,-0.16833721623232378,0.6000467508181393,0.003636065394499566,0.06608576463677307
403,0.24009577282144212,3.320150637955197e-05,956.784870861303,0.29590687194892984,-0.24599804847174234,0.4232561423326744,-0.009819675058025279,0.06555987023200938
404,0.3216195586879449,1.75754474306302e-05,657.2013386535286,0.4915960136843671,-0.17927767228647595,0.5510986733001658,0.007855503001133912,0.07180857554237752
405,0.24022223445347257,1.4604029172933972e-05,2148.9794398339077,0.2943220922229869,-0.2255580006287332,0.4176861987550976,-0.0008478105663969338,0.07118669113029341
406,0.9096658358024406,0.00019453345964560816,1344.908157392943,0.650525859786768,-1.1869026091449237,0.6430169870816804,-0.008289979468020903,0.14336976989305883
407,0.366572450426908,1.5052103459735415e-05,2435.2646651025525,0.33245675179012735,-0.30654972414768733,0.4465299579186427,-0.005111572780127638,0.07746891716944726
408,0.6317365822088195,2.572941340608359e-05,2646.9361537324226,0.38838455345492906,-0.5863570914326854,0.45274479840131654,-0.03603391796366817,0.06686877436119532
409,0.11849993708291728,8.178348663945691e-05,1249.7465819780082,0.1424807640489807,-0.13910244390274396,0.3009256344058938,0.004709552133824624,0.06258612204724401
410,0.562184258925623,6.068691727563826e-05,1246.922150646901,0.34974463177549564,-0.5027752081406105,0.4645252984650369,-0.021604364267559406,0.08253160240641055
411,0.564778933255908,1.5032049556707802e-05,2645.3394265420766,0.4309051955008034,-0.44396069538926697,0.49803399289700656,-0.0030443454657247404,0.09278463049885388
412,0.4556852950363983,4.1983782121638316e-05,2455.2135512331015,0.294083510652997,-0.3788278311007982,0.42460386055891675,-0.0020578678632217073,0.08826004756967742
413,0.5972410676827756,5.944353884934936e-06,2328.3895971065404,0.594949787163698,-0.30759699196718526,0.6321400710756696,-2.816703049091096e-05,0.0883307891739964
414,0.18459692991333687,4.963002764193213e-05,1096.742103370724,0.21440854931826558,-0.1631038842659296,0.38482040868130474,0.021555285175671623,0.09108355297518556
415,0.9657390568357352,2.6540535652066576e-06,1443.2443567860532,0.8548509029819403,-0.18492003287186298,0.8113069016152716,-0.020271079129035252,0.035917597886616415
416,0.29685559179347654,1.4081443287435386e-05,1461.942378974588,0.39805106217111674,-0.2278753956966555,0.49038227416605795,0.004014498404309119,0.07747946548976337
417,0.7704051432070284,8.652474991485229e-06,567.0247219524254,0.762695879280325,-0.16350416740556817,0.750402835965195,0.004893619827733953,0.061302868847462166
418,0.5344567555424462,7.11235119022437e-05,2780.535684963126,0.3105797379004678,-0.4496928768993138,0.4033569214573952,-0.018123932287622324,0.0703162390015829
419,0.3995292787554715,2.735201692242378e-06,1571.661582068554,0.5922922827434894,-0.10384939159715323,0.6252680834470656,-0.007597140520720691,0.03250274871212033
420,0.6941583884229714,6.95748500917197e-05,2518.261285487735,0.4351635210315603,-0.622228959035962,0.49986174860366095,0.004918664713591925,0.11283127155224382
421,0.2635831159817633,5.0877033010046256e-05,2018.344780694988,0.20237818350971037,-0.22381499097917024,0.3823964935141859,0.002126970915984794,0.08064673939631128
422,0.47641149023922724,4.048808384770374e-05,1208.868124811649,0.3405634136237201,-0.41575236348689404,0.45929236043095,-0.025068403112150417,0.07171251391318167
423,0.19951422556412624,1.4983574606049457e-05,1668.7060786937936,0.3002078076295087,-0.22105569429963867,0.4454759911726657,-0.015060638500681955,0.05934933359563277
424,0.5811742847172522,6.9909729441166785e-06,1192.490339336045,0.6252226179875334,-0.19490420484589488,0.6605698206120296,0.00643530536958592,0.07470722842912914
